x,y,z
222.008,68.0991,0
214.022,67.42,0
208.983,67.3441,0
206.005,67.3042,0
206.005,67.3042,5
156.005,9.99796,5
156.005,9.99796,0
156.005,9.99796,0
146.97,10.9273,0
143.039,12.1581,0
138.949,13.9156,0
131.266,18.2354,0
127.651,20.5369,0
122.111,24.1802,0
119.122,26.254,0
113.618,30.4561,0
110.26,33.3788,0
102.45,41.2577,0
99.4547,44.6087,0
93.9958,51.0036,0
89.1314,57.0658,0
87.0339,60.0976,0
82.9708,67.919,0
81.9104,70.9977,0
79.2954,87.0209,0
78.6308,93.9821,0
77.1361,100.006,0
77.1361,100.006,5
97.0635,80.1983,5
97.0635,80.1983,0
97.0635,80.1983,0
98.1012,78.27,0
98.7766,77.1866,0
101.822,73.9474,0
103.122,73.2437,0
105.208,72.6819,0
110.959,72.1473,0
115.853,69.4849,0
117.094,65.84,0
116.064,70.3253,0
113.979,71.8037,0
111.866,72.319,0
106.071,72.7629,0
104.017,73.3193,0
102.015,74.7627,0
100.481,77.5677,0
100.136,79.8327,0
100.372,82.3067,0
100.372,82.3067,5
77.073,145.078,5
77.073,145.078,0
77.073,145.078,0
77.8076,147.044,0
79.0853,148.748,0
81.0728,150.628,0
82.066,151.486,0
84.8118,154.277,0
86.1257,158.533,0
84.9579,162.206,0
84.9487,162.08,0
86.0881,158.81,0
85.1093,154.118,0
83.8672,152.154,0
82.8159,150.882,0
79.5018,147.805,0
78.6689,147.151,0
78.6689,147.151,5
85.4563,165.134,5
85.4563,165.134,0
85.4563,165.134,0
84.4145,168.769,0
83.4496,170.801,0
82.2109,173.222,0
81.3515,175.188,0
80.8378,177.007,0
80.6835,179.052,0
81.2588,182.717,0
82.3394,186.054,0
83.4802,189.072,0
84.5174,191.983,0
83.9897,191.998,0
84.0427,187.991,0
82.9083,185.051,0
81.2963,181.904,0
80.5551,180.054,0
80.2376,178.008,0
81.9703,173.994,0
81.9703,173.994,5
123.113,208.824,5
123.113,208.824,0
123.113,208.824,0
121.845,209.265,0
118.997,211.9,0
118.063,213.998,0
118.044,221.949,0
118.878,224.127,0
120.061,225.937,0
120.572,226.058,0
119.178,224.061,0
117.935,220.657,0
118.408,215.241,0
119.321,213.203,0
123.24,208.552,0
125.144,207.172,0
127.202,206.055,0
127.202,206.055,5
115.238,225.053,5
115.238,225.053,0
115.238,225.053,0
115.969,228.625,0
115.67,230.504,0
115.478,232.924,0
115.952,234.805,0
118.299,238.13,0
120.395,239.959,0
120.395,239.959,5
143.064,229.045,5
143.064,229.045,0
143.064,229.045,0
141.167,226.917,0
138.646,225.882,0
133.66,225.616,0
132.598,226.479,0
144.379,240.288,0
146.196,242.989,0
147.393,244.71,0
148.326,245.737,0
150.453,247.452,0
154.118,249.886,0
