x,y,z
39.2027,49.9121,0
37.6065,51.1574,0
36.9879,51.3582,0
36.2577,50.8302,0
36.252,49.8056,0
36.5993,49.0133,0
38.5051,47.2661,0
39.4948,46.9175,0
42.3322,46.5681,0
42.3322,46.5681,0
42.3322,46.5681,1
42.3322,46.5681,1
43.7177,46.6241,1
43.7177,46.6241,0
44.8403,47.2066,0
46.2346,47.5429,0
49.3183,47.8579,0
50.3769,48.0852,0
51.2642,48.4309,0
51.9504,48.7914,0
52.8076,49.3209,0
54.3462,50.4051,0
55.3828,51.1571,0
55.3828,51.1571,0
55.3828,51.1571,1
55.3828,51.1571,1
45.5481,49.812,1
45.5481,49.812,0
44.7416,49.9892,0
40.9551,49.4175,0
40.2293,49.4334,0
39.1999,49.7952,0
37.6025,51.1048,0
37.0101,51.2852,0
36.4476,50.8183,0
36.365,49.9689,0
38.723,47.2056,0
39.577,46.8652,0
41.9136,47.0833,0
42.7788,47.4416,0
43.3529,47.6964,0
43.3529,47.6964,0
43.3529,47.6964,1
43.3529,47.6964,1
34.0598,42.9616,1
34.0598,42.9616,0
33.3319,44.1939,0
32.9363,45.209,0
32.39,47.9034,0
32.1727,50.7393,0
32.0095,53.3409,0
31.6517,57.1517,0
31.3443,59.1767,0
31.2392,59.7276,0
30.9506,61.0016,0
30.9506,61.0016,0
30.9506,61.0016,1
30.9506,61.0016,1
30.9925,60.9982,1
30.9925,60.9982,0
31.4312,59.2858,0
31.7606,57.1875,0
32.0258,53.3161,0
32.1217,50.7154,0
32.3169,47.9,0
33.0211,44.5583,0
33.3156,43.7975,0
34.4091,41.9107,0
34.4091,41.9107,0
34.4091,41.9107,1
34.4091,41.9107,1
26.8017,38.1021,1
26.8017,38.1021,0
26.8962,43.3716,0
27.1364,46.1826,0
27.2592,46.7142,0
27.8336,48.0618,0
28.2047,48.528,0
28.8377,49.0092,0
28.8377,49.0092,0
28.8377,49.0092,1
28.8377,49.0092,1
28.9313,49.0672,1
28.9313,49.0672,0
27.9036,49.6616,0
27.0424,49.3395,0
26.1163,49.5043,0
25.5087,50.1699,0
25.1494,51.1124,0
25.1779,54.2099,0
25.2845,55.7178,0
25.0053,59.0443,0
24.599,64.1919,0
24.9127,65.5942,0
25.5128,66.9781,0
26.8217,69.9112,0
26.8065,71.9475,0
26.8065,71.9475,0
26.8065,71.9475,1
26.8065,71.9475,1
27.1689,73.0304,1
27.1689,73.0304,0
28.1744,74.1271,0
29.3336,74.3166,0
31.4723,74.535,0
32.6622,75.8405,0
33.1261,77.2628,0
33.6827,80.0313,0
33.936,81.4542,0
34.1662,82.5634,0
34.4525,83.6719,0
35.5596,86.4604,0
37.2658,89.1399,0
