x,y,z
0.0494623,0.0549424,0
0.0494623,0.0549424,0
0.0494623,0.0549424,0.0001
0.0494623,0.0549424,0.0001
0.0482802,0.0536299,0.0001
0.0482802,0.0536299,0
0.0479506,0.0541518,0
0.0474878,0.0546331,0
0.0464856,0.0553226,0
0.0457548,0.0556102,0
0.0450911,0.0557005,0
0.0439222,0.0551784,0
0.0433276,0.0535709,0
0.0433276,0.0535709,0
0.0433276,0.0535709,0.0001
0.0433276,0.0535709,0.0001
0.0443693,0.0555344,0.0001
0.0443693,0.0555344,0
0.0439806,0.054323,0
0.0435168,0.0537423,0
0.0430963,0.0537853,0
0.0412534,0.0553717,0
0.040649,0.0555744,0
0.0401734,0.0551384,0
0.0401734,0.0551384,0
0.0401734,0.0551384,0.0001
0.0401734,0.0551384,0.0001
0.0381882,0.0551,0.0001
0.0381882,0.0551,0
0.0393273,0.05452,0
0.0400611,0.0539613,0
0.0403949,0.0536714,0
0.041093,0.0530297,0
0.0419769,0.0522397,0
0.0425856,0.0517705,0
0.0486897,0.0518631,0
0.0486897,0.0518631,0
0.0486897,0.0518631,0.0001
0.0486897,0.0518631,0.0001
0.0497319,0.0518471,0.0001
0.0497319,0.0518471,0
0.0504635,0.0518892,0
0.0511698,0.0521763,0
0.0518139,0.0526054,0
0.0525735,0.0531589,0
0.052939,0.0533755,0
0.0536112,0.0536003,0
0.0536112,0.0536003,0
0.0536112,0.0536003,0.0001
0.0536112,0.0536003,0.0001
0.0522026,0.051172,0.0001
0.0522026,0.051172,0
0.0505355,0.0509808,0
0.0499885,0.0509573,0
0.048365,0.0508223,0
0.0444255,0.0497165,0
0.0409464,0.0492628,0
0.0402232,0.0494208,0
0.0392027,0.0499121,0
0.0376065,0.0511574,0
0.0369879,0.0513582,0
0.0362577,0.0508302,0
0.036252,0.0498056,0
0.0365993,0.0490133,0
0.0385051,0.0472661,0
0.0394948,0.0469175,0
0.0423322,0.0465681,0
0.0423322,0.0465681,0
0.0423322,0.0465681,0.0001
0.0423322,0.0465681,0.0001
0.0437177,0.0466241,0.0001
0.0437177,0.0466241,0
0.0448403,0.0472066,0
0.0462346,0.0475429,0
0.0493183,0.0478579,0
0.0503769,0.0480852,0
0.0512642,0.0484309,0
0.0519504,0.0487914,0
0.0528076,0.0493209,0
0.0543462,0.0504051,0
0.0553828,0.0511571,0
0.0553828,0.0511571,0
0.0553828,0.0511571,0.0001
0.0553828,0.0511571,0.0001
0.0455481,0.049812,0.0001
0.0455481,0.049812,0
0.0447416,0.0499892,0
0.0409551,0.0494175,0
0.0402293,0.0494334,0
0.0391999,0.0497952,0
0.0376025,0.0511048,0
0.0370101,0.0512852,0
0.0364476,0.0508183,0
0.036365,0.0499689,0
0.038723,0.0472056,0
0.039577,0.0468652,0
0.0419136,0.0470833,0
0.0427788,0.0474416,0
0.0433529,0.0476964,0
0.0433529,0.0476964,0
0.0433529,0.0476964,0.0001
0.0433529,0.0476964,0.0001
0.0340598,0.0429616,0.0001
0.0340598,0.0429616,0
0.0333319,0.0441939,0
0.0329363,0.045209,0
0.03239,0.0479034,0
0.0321727,0.0507393,0
0.0320095,0.0533409,0
0.0316517,0.0571517,0
0.0313443,0.0591767,0
0.0312392,0.0597276,0
0.0309506,0.0610016,0
0.0309506,0.0610016,0
0.0309506,0.0610016,0.0001
0.0309506,0.0610016,0.0001
0.0309925,0.0609982,0.0001
0.0309925,0.0609982,0
0.0314312,0.0592858,0
0.0317606,0.0571875,0
0.0320258,0.0533161,0
0.0321217,0.0507154,0
0.0323169,0.0479,0
0.0330211,0.0445583,0
0.0333156,0.0437975,0
0.0344091,0.0419107,0
0.0344091,0.0419107,0
0.0344091,0.0419107,0.0001
0.0344091,0.0419107,0.0001
0.0268017,0.0381021,0.0001
0.0268017,0.0381021,0
0.0268962,0.0433716,0
0.0271364,0.0461826,0
0.0272592,0.0467142,0
0.0278336,0.0480618,0
0.0282047,0.048528,0
0.0288377,0.0490092,0
0.0288377,0.0490092,0
0.0288377,0.0490092,0.0001
0.0288377,0.0490092,0.0001
0.0289313,0.0490672,0.0001
0.0289313,0.0490672,0
0.0279036,0.0496616,0
0.0270424,0.0493395,0
0.0261163,0.0495043,0
0.0255087,0.0501699,0
0.0251494,0.0511124,0
0.0251779,0.0542099,0
0.0252845,0.0557178,0
0.0250053,0.0590443,0
0.024599,0.0641919,0
0.0249127,0.0655942,0
0.0255128,0.0669781,0
0.0268217,0.0699112,0
0.0268065,0.0719475,0
0.0268065,0.0719475,0
0.0268065,0.0719475,0.0001
0.0268065,0.0719475,0.0001
0.0271689,0.0730304,0.0001
0.0271689,0.0730304,0
0.0281744,0.0741271,0
0.0293336,0.0743166,0
0.0314723,0.074535,0
0.0326622,0.0758405,0
0.0331261,0.0772628,0
0.0336827,0.0800313,0
0.033936,0.0814542,0
0.0341662,0.0825634,0
0.0344525,0.0836719,0
0.0355596,0.0864604,0
0.0372658,0.0891399,0
0.0384111,0.0910448,0
0.0387364,0.0917895,0
0.0391116,0.0931333,0
0.0395011,0.0958931,0
0.0399823,0.0995462,0
0.0397054,0.102964,0
0.0389096,0.104437,0
0.0377281,0.105484,0
0.0377281,0.105484,0
0.0377281,0.105484,0.0001
0.0377281,0.105484,0.0001
0.0479406,0.10408,0.0001
0.0479406,0.10408,0
0.045456,0.101177,0
0.0449881,0.10057,0
0.0439392,0.0991696,0
0.0426303,0.097402,0
0.0411984,0.0955455,0
0.040914,0.0951968,0
0.0404195,0.0946118,0
0.0404195,0.0946118,0
0.0404195,0.0946118,0.0001
0.0404195,0.0946118,0.0001
0.0409161,0.0952397,0.0001
0.0409161,0.0952397,0
0.0427224,0.0970376,0
0.0440469,0.0987874,0
0.0449946,0.100196,0
0.0454077,0.100813,0
0.046819,0.102741,0
0.0480072,0.104038,0
0.0480072,0.104038,0
0.0480072,0.104038,0.0001
0.0480072,0.104038,0.0001
0.0532634,0.103398,0.0001
0.0532634,0.103398,0
0.053988,0.104003,0
0.0564112,0.105131,0
0.0571763,0.105237,0
0.058231,0.10513,0
0.0595382,0.104544,0
0.0604208,0.104113,0
0.0613853,0.103919,0
0.0622908,0.104144,0
0.0629036,0.104583,0
0.0635445,0.105044,0
0.0658954,0.10533,0
0.068087,0.104662,0
0.0692321,0.104065,0
0.0704443,0.102984,0
0.0709836,0.102045,0
0.0712408,0.1012,0
0.0712408,0.1012,0
0.0712408,0.1012,0.0001
0.0712408,0.1012,0.0001
0.0702183,0.100834,0.0001
0.0702183,0.100834,0
0.0708901,0.101414,0
0.0708575,0.102177,0
0.0702589,0.102878,0
0.069895,0.103189,0
0.0687485,0.104037,0
0.0680766,0.104432,0
0.0673638,0.104765,0
0.0659838,0.105184,0
0.0635305,0.104993,0
0.0620323,0.103593,0
0.061063,0.103824,0
0.0603963,0.104227,0
0.0594683,0.10467,0
0.0586922,0.104503,0
0.0585112,0.103689,0
0.0585112,0.103689,0
0.0585112,0.103689,0.0001
0.0585112,0.103689,0.0001
0.0542755,0.0881991,0.0001
0.0542755,0.0881991,0
0.0529284,0.0872979,0
0.052604,0.0869917,0
0.0516789,0.0859444,0
0.0510004,0.0850853,0
0.048648,0.0823009,0
0.0482422,0.0818676,0
0.0459801,0.0797585,0
0.0456241,0.0794785,0
0.0446712,0.0788067,0
0.0446712,0.0788067,0
0.0446712,0.0788067,0.0001
0.0446712,0.0788067,0.0001
0.0458734,0.0797177,0.0001
0.0458734,0.0797177,0
0.0465367,0.0801057,0
0.0491467,0.0796314,0
0.0499239,0.0802272,0
0.0504799,0.0811412,0
0.0509196,0.0816708,0
0.051736,0.0823584,0
0.0526673,0.0828948,0
0.0531657,0.0824456,0
0.0537167,0.08154,0
0.0542728,0.081556,0
0.0553946,0.0820365,0
0.0560906,0.082032,0
0.0575058,0.0824241,0
0.0624302,0.0826707,0
0.0642264,0.0822153,0
0.0656032,0.0816853,0
0.0684417,0.080516,0
0.0712606,0.0800621,0
0.0712606,0.0800621,0
0.0712606,0.0800621,0.0001
0.0712606,0.0800621,0.0001
0.0713124,0.0817909,0.0001
0.0713124,0.0817909,0
0.0707581,0.0805111,0
0.0699365,0.0801591,0
0.0678058,0.0805784,0
0.065891,0.0815048,0
0.064904,0.0820598,0
0.0642312,0.0824266,0
0.0642312,0.0824266,0
0.0642312,0.0824266,0.0001
0.0642312,0.0824266,0.0001
0.0638557,0.0833343,0.0001
0.0638557,0.0833343,0
0.0635233,0.0833952,0
0.0627232,0.0835205,0
0.0610987,0.0837179,0
0.0603345,0.0837921,0
0.0574393,0.083927,0
0.0550441,0.0836386,0
0.0543814,0.0834243,0
0.0535887,0.0830196,0
0.0535887,0.0830196,0
0.0535887,0.0830196,0.0001
0.0535887,0.0830196,0.0001
0.050803,0.0818451,0.0001
0.050803,0.0818451,0
0.0511553,0.0821252,0
0.0514805,0.082366,0
0.0522666,0.0826886,0
0.0531862,0.0827364,0
0.054044,0.0835298,0
0.0574568,0.0839754,0
0.0603673,0.0835712,0
0.0610265,0.0836589,0
0.0627697,0.08393,0
0.0642217,0.0832581,0
0.066319,0.0830007,0
0.0673362,0.0830143,0
0.0681999,0.0827951,0
0.0686937,0.0832045,0
0.0677497,0.0841705,0
0.065994,0.0848426,0
0.0638343,0.0849281,0
0.0603309,0.0846931,0
0.058912,0.0853636,0
0.058912,0.0853636,0
