x,y,z
149.4783,157.2603,0
147.4160,158.4444,0
146.1228,159.1252,0
146.1228,159.1252,0
146.1228,159.1252,1
146.1228,159.1252,1
146.0937,159.1947,1
146.0937,159.1947,0
147.9963,158.4056,0
150.1970,157.2253,0
153.2532,154.9861,0
155.0857,153.1472,0
156.2095,151.6990,0
156.8320,150.7153,0
157.3583,149.7088,0
158.0236,147.9256,0
158.0236,147.9256,0
158.0236,147.9256,1
158.0236,147.9256,1
162.7626,142.2527,1
162.7626,142.2527,0
163.9274,142.6416,0
165.0304,142.9015,0
166.5469,143.2233,0
169.1641,143.9537,0
173.4355,145.4128,0
175.2229,145.9997,0
177.0394,146.5298,0
181.1480,147.5107,0
185.3369,148.2866,0
187.7741,148.6712,0
193.5727,149.5009,0
195.9855,149.8496,0
197.8537,150.1359,0
197.8537,150.1359,0
197.8537,150.1359,1
197.8537,150.1359,1
204.9704,153.0536,1
204.9704,153.0536,0
202.4263,152.7332,0
199.6861,151.6068,0
198.5415,151.0148,0
197.1171,150.3443,0
195.8923,149.9044,0
193.6392,149.3572,0
187.8430,148.6452,0
185.3375,148.3583,0
181.0578,147.5915,0
176.9342,146.5232,0
173.5330,145.4199,0
171.8602,144.8076,0
170.3877,144.2599,0
169.1468,143.8980,0
165.7925,143.3896,0
162.7548,142.3775,0
161.5603,141.2198,0
161.5603,141.2198,0
161.5603,141.2198,1
161.5603,141.2198,1
152.0272,99.6937,1
152.0272,99.6937,0
156.2999,99.7259,0
157.5235,99.2057,0
158.6396,98.2861,0
159.3464,96.8119,0
159.8977,94.0672,0
160.6610,92.1975,0
162.6093,88.7477,0
163.3779,86.9197,0
163.8852,85.0510,0
163.9737,76.6972,0
163.3655,72.2444,0
162.8053,69.2681,0
162.0224,67.5434,0
159.9262,66.0847,0
158.5309,65.8930,0
